advertiser,media_type,year,amount_usd,status,source
MUNICIPIO DE SAMBORONDON,radio,2026,23743.29,pendiente,Monitoreo de medios - consolidado 2026
BIOALIMENTAR,sitios_apps,2026,30194.12,pendiente,Monitoreo de medios - consolidado 2026
BIOALIMENTAR,radio,2026,34.1,pendiente,Monitoreo de medios - consolidado 2026
CUBATA,sitios_apps,2026,29693.64,pendiente,Monitoreo de medios - consolidado 2026
MINI BRANDS,sitios_apps,2026,29310.07,pendiente,Monitoreo de medios - consolidado 2026
EQUAQUIMICA,sitios_apps,2026,27103.31,pendiente,Monitoreo de medios - consolidado 2026
EQUAQUIMICA,prensa,2026,88.02,pendiente,Monitoreo de medios - consolidado 2026
EQUAQUIMICA,tv_abierta,2026,1250.2,pendiente,Monitoreo de medios - consolidado 2026
MONGOS,sitios_apps,2026,27680.61,pendiente,Monitoreo de medios - consolidado 2026
INDUST. LOJANA DE ESPECERIAS,sitios_apps,2026,603.3,pendiente,Monitoreo de medios - consolidado 2026
INDUST. LOJANA DE ESPECERIAS,radio,2026,13946.44,pendiente,Monitoreo de medios - consolidado 2026
INDUST. LOJANA DE ESPECERIAS,tv_abierta,2026,5779.61,pendiente,Monitoreo de medios - consolidado 2026
YUB ALIMENTOS,sitios_apps,2026,28470.04,pendiente,Monitoreo de medios - consolidado 2026
CORP. AZENDE CIA. LTDA.,sitios_apps,2026,28909.69,pendiente,Monitoreo de medios - consolidado 2026
CORP. AZENDE CIA. LTDA.,radio,2026,189.76,pendiente,Monitoreo de medios - consolidado 2026
PICCADILLY,sitios_apps,2026,28959.24,pendiente,Monitoreo de medios - consolidado 2026
GYPLAC S.A,sitios_apps,2026,28568.01,pendiente,Monitoreo de medios - consolidado 2026
ALFAPARF,sitios_apps,2026,28474.47,pendiente,Monitoreo de medios - consolidado 2026
COOKING CHOICE,sitios_apps,2026,28325.65,pendiente,Monitoreo de medios - consolidado 2026
DISNEY PLUS,sitios_apps,2026,20827.71,pendiente,Monitoreo de medios - consolidado 2026
DISNEY PLUS,radio,2026,13936.71,pendiente,Monitoreo de medios - consolidado 2026
INDUSTRIAL FRUIT DEL ECUADOR,sitios_apps,2026,25229.66,pendiente,Monitoreo de medios - consolidado 2026
EL DIAN,tv_abierta,2026,12278.32,pendiente,Monitoreo de medios - consolidado 2026
CRAYOLA,sitios_apps,2026,28278.79,pendiente,Monitoreo de medios - consolidado 2026
CAVALIERI MEN`S SUITS,tv_abierta,2026,12032.32,pendiente,Monitoreo de medios - consolidado 2026
INDUWAGEN,sitios_apps,2026,17211.0,pendiente,Monitoreo de medios - consolidado 2026
INDUWAGEN,prensa,2026,1704.79,pendiente,Monitoreo de medios - consolidado 2026
INDUWAGEN,radio,2026,6513.55,pendiente,Monitoreo de medios - consolidado 2026
PLAZA 33,sitios_apps,2026,27294.06,pendiente,Monitoreo de medios - consolidado 2026
CASA DE LA MUSICA,prensa,2026,17925.04,pendiente,Monitoreo de medios - consolidado 2026
CASA DE LA MUSICA,radio,2026,682.37,pendiente,Monitoreo de medios - consolidado 2026
ASTROBET,sitios_apps,2026,2460.73,pendiente,Monitoreo de medios - consolidado 2026
ASTROBET,radio,2026,90.74,pendiente,Monitoreo de medios - consolidado 2026
ASTROBET,tv_abierta,2026,3340.3,pendiente,Monitoreo de medios - consolidado 2026
AMERICAN EAGLE,sitios_apps,2026,27605.56,pendiente,Monitoreo de medios - consolidado 2026
CHOKOLAT,sitios_apps,2026,27704.55,pendiente,Monitoreo de medios - consolidado 2026
MIRAFLORES,sitios_apps,2026,24999.87,pendiente,Monitoreo de medios - consolidado 2026
MIRAFLORES,prensa,2026,424.76,pendiente,Monitoreo de medios - consolidado 2026
MIRAFLORES,revistas,2026,965.25,pendiente,Monitoreo de medios - consolidado 2026
MIRAFLORES,otros,2026,896.25,pendiente,Monitoreo de medios - consolidado 2026
LATINOMEDICAL S.A.,sitios_apps,2026,26298.51,pendiente,Monitoreo de medios - consolidado 2026
LATINOMEDICAL S.A.,revistas,2026,1930.5,pendiente,Monitoreo de medios - consolidado 2026
HOTEL VICTORIA,sitios_apps,2026,27614.09,pendiente,Monitoreo de medios - consolidado 2026
CAMARA DE MINERIA DEL ECUADOR,sitios_apps,2026,27288.03,pendiente,Monitoreo de medios - consolidado 2026
GRAIMAN,sitios_apps,2026,21694.39,pendiente,Monitoreo de medios - consolidado 2026
GRAIMAN,radio,2026,6334.84,pendiente,Monitoreo de medios - consolidado 2026
TEATRO CENTRO DE ARTE,prensa,2026,1768.5,pendiente,Monitoreo de medios - consolidado 2026
TEATRO CENTRO DE ARTE,radio,2026,19551.56,pendiente,Monitoreo de medios - consolidado 2026
SMART FIT,sitios_apps,2026,20875.74,pendiente,Monitoreo de medios - consolidado 2026
SMART FIT,radio,2026,5138.13,pendiente,Monitoreo de medios - consolidado 2026
MINDSHARE,radio,2026,19634.24,pendiente,Monitoreo de medios - consolidado 2026
MULTI PLAZA,sitios_apps,2026,26297.78,pendiente,Monitoreo de medios - consolidado 2026
VIAJE HOY,sitios_apps,2026,26209.78,pendiente,Monitoreo de medios - consolidado 2026
HOSPITAL VOZANDES QUITO,sitios_apps,2026,3104.47,pendiente,Monitoreo de medios - consolidado 2026
HOSPITAL VOZANDES QUITO,prensa,2026,1704.8,pendiente,Monitoreo de medios - consolidado 2026
HOSPITAL VOZANDES QUITO,radio,2026,19496.79,pendiente,Monitoreo de medios - consolidado 2026
HOSPITAL VOZANDES QUITO,revistas,2026,2895.75,pendiente,Monitoreo de medios - consolidado 2026
HOSPITAL VOZANDES QUITO,tv_abierta,2026,255.33,pendiente,Monitoreo de medios - consolidado 2026
LA EUROPEA CIA. LTDA. IND. DE ALIMENTOS,sitios_apps,2026,22195.61,pendiente,Monitoreo de medios - consolidado 2026
LA EUROPEA CIA. LTDA. IND. DE ALIMENTOS,radio,2026,4018.61,pendiente,Monitoreo de medios - consolidado 2026
TEKA,sitios_apps,2026,23319.64,pendiente,Monitoreo de medios - consolidado 2026
CASA MUSICAL VELASCO,sitios_apps,2026,26488.42,pendiente,Monitoreo de medios - consolidado 2026
TOTAL (LUBRICANTE),sitios_apps,2026,7661.86,pendiente,Monitoreo de medios - consolidado 2026
TOTAL (LUBRICANTE),radio,2026,18811.43,pendiente,Monitoreo de medios - consolidado 2026
IMPORTPOINT S. A.,sitios_apps,2026,2873.04,pendiente,Monitoreo de medios - consolidado 2026
IMPORTPOINT S. A.,prensa,2026,4756.02,pendiente,Monitoreo de medios - consolidado 2026
IMPORTPOINT S. A.,otros,2026,2031.5,pendiente,Monitoreo de medios - consolidado 2026
IMPORTPOINT S. A.,tv_abierta,2026,1633.4,pendiente,Monitoreo de medios - consolidado 2026
AVISOS MORTUORIOS,prensa,2026,30344.36,pendiente,Monitoreo de medios - consolidado 2026
CARTELERAS,tv_abierta,2026,6254.44,pendiente,Monitoreo de medios - consolidado 2026
TATOO ADVENTURE GEAR,sitios_apps,2026,25582.21,pendiente,Monitoreo de medios - consolidado 2026
COLEGIOS DE ECUADOR COLDEC S.A.S.,sitios_apps,2026,25928.68,pendiente,Monitoreo de medios - consolidado 2026
CHILIS,sitios_apps,2026,24267.18,pendiente,Monitoreo de medios - consolidado 2026
CHILIS,radio,2026,1396.22,pendiente,Monitoreo de medios - consolidado 2026
DOMINO'S PIZZA,sitios_apps,2026,24914.94,pendiente,Monitoreo de medios - consolidado 2026
DOMINO'S PIZZA,prensa,2026,258.12,pendiente,Monitoreo de medios - consolidado 2026
FUMITEC,radio,2026,1503.92,pendiente,Monitoreo de medios - consolidado 2026
FUMITEC,tv_abierta,2026,3885.5,pendiente,Monitoreo de medios - consolidado 2026
ORO CASH,sitios_apps,2026,12241.39,pendiente,Monitoreo de medios - consolidado 2026
ORO CASH,otros,2026,2052.0,pendiente,Monitoreo de medios - consolidado 2026
ORO CASH,tv_abierta,2026,8992.4,pendiente,Monitoreo de medios - consolidado 2026
SEYTU,sitios_apps,2026,575.2,pendiente,Monitoreo de medios - consolidado 2026
SEYTU,tv_abierta,2026,15124.15,pendiente,Monitoreo de medios - consolidado 2026
PLUSVALIA,sitios_apps,2026,24971.88,pendiente,Monitoreo de medios - consolidado 2026
TENNIS,sitios_apps,2026,21980.7,pendiente,Monitoreo de medios - consolidado 2026
TECNOL. PICHINCHA,sitios_apps,2026,25337.74,pendiente,Monitoreo de medios - consolidado 2026
SUPER DIARIO FAMILIAR,prensa,2026,8578.78,pendiente,Monitoreo de medios - consolidado 2026
SUPER DIARIO FAMILIAR,otros,2026,25043.02,pendiente,Monitoreo de medios - consolidado 2026
POLI,sitios_apps,2026,24312.9,pendiente,Monitoreo de medios - consolidado 2026
TROPI BURGER,sitios_apps,2026,21954.33,pendiente,Monitoreo de medios - consolidado 2026
TROPI BURGER,radio,2026,2666.69,pendiente,Monitoreo de medios - consolidado 2026
GEO CERRADURAS,sitios_apps,2026,24937.65,pendiente,Monitoreo de medios - consolidado 2026
UNDER ARMOUR,sitios_apps,2026,21459.48,pendiente,Monitoreo de medios - consolidado 2026
LA CANASTA PANADERIA,sitios_apps,2026,23994.58,pendiente,Monitoreo de medios - consolidado 2026
ULTRA KLIN,sitios_apps,2026,23035.08,pendiente,Monitoreo de medios - consolidado 2026
TODO HOGAR,sitios_apps,2026,2375.74,pendiente,Monitoreo de medios - consolidado 2026
TODO HOGAR,radio,2026,2112.04,pendiente,Monitoreo de medios - consolidado 2026
TODO HOGAR,tv_abierta,2026,17441.66,pendiente,Monitoreo de medios - consolidado 2026
TODO HOGAR,tv_paga,2026,2.87,pendiente,Monitoreo de medios - consolidado 2026
CENTRO NATURISTA LA HOJA VERDE,radio,2026,17895.56,pendiente,Monitoreo de medios - consolidado 2026
NESPRESSO,sitios_apps,2026,24038.6,pendiente,Monitoreo de medios - consolidado 2026
TECNO,sitios_apps,2026,22053.49,pendiente,Monitoreo de medios - consolidado 2026
COPA AIRLINES,sitios_apps,2026,15818.04,pendiente,Monitoreo de medios - consolidado 2026
COPA AIRLINES,prensa,2026,424.76,pendiente,Monitoreo de medios - consolidado 2026
COPA AIRLINES,radio,2026,4467.02,pendiente,Monitoreo de medios - consolidado 2026
COPA AIRLINES,otros,2026,2052.0,pendiente,Monitoreo de medios - consolidado 2026
COPA AIRLINES,tv_abierta,2026,277.98,pendiente,Monitoreo de medios - consolidado 2026
WD-40,sitios_apps,2026,21688.05,pendiente,Monitoreo de medios - consolidado 2026
BLENASTOR,sitios_apps,2026,964.07,pendiente,Monitoreo de medios - consolidado 2026
BLENASTOR,radio,2026,24967.16,pendiente,Monitoreo de medios - consolidado 2026
SALSAS MIA,sitios_apps,2026,22845.85,pendiente,Monitoreo de medios - consolidado 2026
MARBOL PLAZA,sitios_apps,2026,23876.02,pendiente,Monitoreo de medios - consolidado 2026
UNIDAL ECUADOR S.A. ARCOR,sitios_apps,2026,840.06,pendiente,Monitoreo de medios - consolidado 2026
UNIDAL ECUADOR S.A. ARCOR,radio,2026,60.24,pendiente,Monitoreo de medios - consolidado 2026
UNIDAL ECUADOR S.A. ARCOR,tv_abierta,2026,7118.73,pendiente,Monitoreo de medios - consolidado 2026
UNIDAL ECUADOR S.A. ARCOR,tv_paga,2026,3518.84,pendiente,Monitoreo de medios - consolidado 2026
LAB. INDUNIDAS,sitios_apps,2026,17674.8,pendiente,Monitoreo de medios - consolidado 2026
LAB. INDUNIDAS,radio,2026,700.97,pendiente,Monitoreo de medios - consolidado 2026
LAB. INDUNIDAS,tv_abierta,2026,4170.32,pendiente,Monitoreo de medios - consolidado 2026
COOP. COPROGRESO,sitios_apps,2026,17568.76,pendiente,Monitoreo de medios - consolidado 2026
COOP. COPROGRESO,prensa,2026,1780.85,pendiente,Monitoreo de medios - consolidado 2026
COOP. COPROGRESO,radio,2026,5591.83,pendiente,Monitoreo de medios - consolidado 2026
SOL DE IPANEMA,sitios_apps,2026,22815.61,pendiente,Monitoreo de medios - consolidado 2026
MINI QUITO 5K,radio,2026,2046.61,pendiente,Monitoreo de medios - consolidado 2026
MINI QUITO 5K,tv_abierta,2026,8111.72,pendiente,Monitoreo de medios - consolidado 2026
OLE,sitios_apps,2026,22412.31,pendiente,Monitoreo de medios - consolidado 2026
BORBOR MARKET,sitios_apps,2026,22348.67,pendiente,Monitoreo de medios - consolidado 2026
BARCELONA SPORTING CLUB,sitios_apps,2026,9512.0,pendiente,Monitoreo de medios - consolidado 2026
BARCELONA SPORTING CLUB,prensa,2026,376.43,pendiente,Monitoreo de medios - consolidado 2026
BARCELONA SPORTING CLUB,radio,2026,12342.62,pendiente,Monitoreo de medios - consolidado 2026
FUNDACION REDNI,sitios_apps,2026,19492.09,pendiente,Monitoreo de medios - consolidado 2026
FUNDACION REDNI,prensa,2026,564.64,pendiente,Monitoreo de medios - consolidado 2026
FUNDACION REDNI,radio,2026,325.3,pendiente,Monitoreo de medios - consolidado 2026
CENTRO DE ESTUDIOS ESPIRITU SANTO,sitios_apps,2026,1018.21,pendiente,Monitoreo de medios - consolidado 2026
CENTRO DE ESTUDIOS ESPIRITU SANTO,radio,2026,10381.75,pendiente,Monitoreo de medios - consolidado 2026
CENTRO DE ESTUDIOS ESPIRITU SANTO,otros,2026,6904.96,pendiente,Monitoreo de medios - consolidado 2026
CENTRO DE ESTUDIOS ESPIRITU SANTO,tv_abierta,2026,2583.2,pendiente,Monitoreo de medios - consolidado 2026
GEDATECU S.A,radio,2026,23634.49,pendiente,Monitoreo de medios - consolidado 2026
SILVESTRA,sitios_apps,2026,23129.87,pendiente,Monitoreo de medios - consolidado 2026
NUTRICIA CLUB,sitios_apps,2026,1699.31,pendiente,Monitoreo de medios - consolidado 2026
NUTRICIA CLUB,tv_abierta,2026,5752.35,pendiente,Monitoreo de medios - consolidado 2026
CAROZZI,sitios_apps,2026,22656.31,pendiente,Monitoreo de medios - consolidado 2026
EDUARDO CARMIGNIANO VALENCIA,prensa,2026,30903.3,pendiente,Monitoreo de medios - consolidado 2026
IIASA,sitios_apps,2026,10995.2,pendiente,Monitoreo de medios - consolidado 2026
IIASA,radio,2026,10614.72,pendiente,Monitoreo de medios - consolidado 2026
HOSPITAL DE LOS VALLES,sitios_apps,2026,20475.39,pendiente,Monitoreo de medios - consolidado 2026
HOSPITAL DE LOS VALLES,radio,2026,407.79,pendiente,Monitoreo de medios - consolidado 2026
NOE SUSHI BAR,sitios_apps,2026,16370.7,pendiente,Monitoreo de medios - consolidado 2026
NOE SUSHI BAR,radio,2026,955.96,pendiente,Monitoreo de medios - consolidado 2026
NOE SUSHI BAR,tv_abierta,2026,1885.28,pendiente,Monitoreo de medios - consolidado 2026
NAZIL,sitios_apps,2026,21919.98,pendiente,Monitoreo de medios - consolidado 2026
LIU JO,tv_abierta,2026,8557.36,pendiente,Monitoreo de medios - consolidado 2026
KENNET,sitios_apps,2026,21318.28,pendiente,Monitoreo de medios - consolidado 2026
CLINICA DE OJOS DR. JOSE SACOTO NAVIA,tv_abierta,2026,20212.8,pendiente,Monitoreo de medios - consolidado 2026
FAYER WAYER,prensa,2026,14487.83,pendiente,Monitoreo de medios - consolidado 2026
UNIV. ESTATAL DE MILAGRO,sitios_apps,2026,20874.59,pendiente,Monitoreo de medios - consolidado 2026
UNIV. ESTATAL DE MILAGRO,prensa,2026,1078.92,pendiente,Monitoreo de medios - consolidado 2026
EMP. PUB. MUN. DE TRANSITO DE GUAYAQUIL,sitios_apps,2026,2011.82,pendiente,Monitoreo de medios - consolidado 2026
EMP. PUB. MUN. DE TRANSITO DE GUAYAQUIL,prensa,2026,5394.58,pendiente,Monitoreo de medios - consolidado 2026
EMP. PUB. MUN. DE TRANSITO DE GUAYAQUIL,radio,2026,240.27,pendiente,Monitoreo de medios - consolidado 2026
EMP. PUB. MUN. DE TRANSITO DE GUAYAQUIL,tv_abierta,2026,978.23,pendiente,Monitoreo de medios - consolidado 2026
TEOJAMA COMERCIAL,sitios_apps,2026,6776.32,pendiente,Monitoreo de medios - consolidado 2026
TEOJAMA COMERCIAL,prensa,2026,1704.79,pendiente,Monitoreo de medios - consolidado 2026
TEOJAMA COMERCIAL,radio,2026,11073.21,pendiente,Monitoreo de medios - consolidado 2026
TEOJAMA COMERCIAL,revistas,2026,1814.67,pendiente,Monitoreo de medios - consolidado 2026
TEOJAMA COMERCIAL,otros,2026,1384.41,pendiente,Monitoreo de medios - consolidado 2026
UNIV. TECNOLOGICA EQUINOCCIAL,sitios_apps,2026,11529.54,pendiente,Monitoreo de medios - consolidado 2026
UNIV. TECNOLOGICA EQUINOCCIAL,prensa,2026,3839.5,pendiente,Monitoreo de medios - consolidado 2026
UNIV. TECNOLOGICA EQUINOCCIAL,radio,2026,7409.24,pendiente,Monitoreo de medios - consolidado 2026
TOYOCOSTA,sitios_apps,2026,13381.68,pendiente,Monitoreo de medios - consolidado 2026
TOYOCOSTA,radio,2026,7935.34,pendiente,Monitoreo de medios - consolidado 2026
ASO.NAC.COOPERATIVAS AHORRO Y CREDITO,sitios_apps,2026,20075.46,pendiente,Monitoreo de medios - consolidado 2026
ASO.NAC.COOPERATIVAS AHORRO Y CREDITO,prensa,2026,1842.69,pendiente,Monitoreo de medios - consolidado 2026
LABORATORIOS SOPHIA,sitios_apps,2026,21253.32,pendiente,Monitoreo de medios - consolidado 2026
SOLUBLES INSTANTANEOS,sitios_apps,2026,7095.44,pendiente,Monitoreo de medios - consolidado 2026
SOLUBLES INSTANTANEOS,prensa,2026,5000.55,pendiente,Monitoreo de medios - consolidado 2026
SOLUBLES INSTANTANEOS,radio,2026,6176.66,pendiente,Monitoreo de medios - consolidado 2026
SOLUBLES INSTANTANEOS,revistas,2026,1222.94,pendiente,Monitoreo de medios - consolidado 2026
DOS HEMISFERIOS (VINO),sitios_apps,2026,20786.54,pendiente,Monitoreo de medios - consolidado 2026
RENE SILVA,radio,2026,418.56,pendiente,Monitoreo de medios - consolidado 2026
RENE SILVA,tv_abierta,2026,7763.28,pendiente,Monitoreo de medios - consolidado 2026
MALL DEL ALTO,sitios_apps,2026,16257.65,pendiente,Monitoreo de medios - consolidado 2026
MALL DEL ALTO,radio,2026,3118.0,pendiente,Monitoreo de medios - consolidado 2026
MALL DEL ALTO,otros,2026,1965.6,pendiente,Monitoreo de medios - consolidado 2026
MALL DEL ALTO,tv_abierta,2026,38.0,pendiente,Monitoreo de medios - consolidado 2026
UNIV.INTERNAC.DE LA RIOJA (ESPAÑA),sitios_apps,2026,18305.48,pendiente,Monitoreo de medios - consolidado 2026
UNIV.INTERNAC.DE LA RIOJA (ESPAÑA),radio,2026,2028.99,pendiente,Monitoreo de medios - consolidado 2026
MUNIC. DE MONTECRISTI,tv_abierta,2026,1987.06,pendiente,Monitoreo de medios - consolidado 2026
UNIV. UNIANDES,sitios_apps,2026,14647.58,pendiente,Monitoreo de medios - consolidado 2026
UNIV. UNIANDES,radio,2026,5481.9,pendiente,Monitoreo de medios - consolidado 2026
NATURAL VITALITY,sitios_apps,2026,20859.31,pendiente,Monitoreo de medios - consolidado 2026
PATIO TUERCA.COM,sitios_apps,2026,20260.14,pendiente,Monitoreo de medios - consolidado 2026
FARMACIAS SAN GREGORIO,sitios_apps,2026,12086.74,pendiente,Monitoreo de medios - consolidado 2026
FARMACIAS SAN GREGORIO,prensa,2026,1704.8,pendiente,Monitoreo de medios - consolidado 2026
FARMACIAS SAN GREGORIO,tv_abierta,2026,796.66,pendiente,Monitoreo de medios - consolidado 2026
REMINGTON,sitios_apps,2026,19134.6,pendiente,Monitoreo de medios - consolidado 2026
DIARIO LA HORA,prensa,2026,25803.54,pendiente,Monitoreo de medios - consolidado 2026
PINTURAS UNIDAS S. A.,radio,2026,15430.86,pendiente,Monitoreo de medios - consolidado 2026
DACAR,sitios_apps,2026,309.38,pendiente,Monitoreo de medios - consolidado 2026
DACAR,radio,2026,18560.74,pendiente,Monitoreo de medios - consolidado 2026
PISCATA,sitios_apps,2026,21069.85,pendiente,Monitoreo de medios - consolidado 2026
JABONERIA WILSON,sitios_apps,2026,20316.79,pendiente,Monitoreo de medios - consolidado 2026
MICE QUITO,sitios_apps,2026,20122.31,pendiente,Monitoreo de medios - consolidado 2026
UNICEF,sitios_apps,2026,20001.18,pendiente,Monitoreo de medios - consolidado 2026
AMERICA 104.5 FM QUITO,radio,2026,16467.02,pendiente,Monitoreo de medios - consolidado 2026
DRK AUTOPARTS,sitios_apps,2026,19923.25,pendiente,Monitoreo de medios - consolidado 2026
DRK AUTOPARTS,radio,2026,38.89,pendiente,Monitoreo de medios - consolidado 2026
SAENZ,sitios_apps,2026,19767.0,pendiente,Monitoreo de medios - consolidado 2026
TORTAMANIA,sitios_apps,2026,603.3,pendiente,Monitoreo de medios - consolidado 2026
TORTAMANIA,radio,2026,4265.32,pendiente,Monitoreo de medios - consolidado 2026
TORTAMANIA,tv_abierta,2026,156.48,pendiente,Monitoreo de medios - consolidado 2026
NUMA PARQUE EMPRESARIAL,sitios_apps,2026,16636.42,pendiente,Monitoreo de medios - consolidado 2026
NUMA PARQUE EMPRESARIAL,radio,2026,3803.32,pendiente,Monitoreo de medios - consolidado 2026
ARQUIDIOCECIS DE GQUIL,radio,2026,567.01,pendiente,Monitoreo de medios - consolidado 2026
ARQUIDIOCECIS DE GQUIL,tv_abierta,2026,8273.56,pendiente,Monitoreo de medios - consolidado 2026
JUAN VALDEZ CAFE,sitios_apps,2026,19941.57,pendiente,Monitoreo de medios - consolidado 2026
SINOHYDRO CORPORATION,sitios_apps,2026,18405.99,pendiente,Monitoreo de medios - consolidado 2026
LAB. PARACELSO CIA. LTDA.,sitios_apps,2026,19649.58,pendiente,Monitoreo de medios - consolidado 2026
LEVAPAN,sitios_apps,2026,19472.88,pendiente,Monitoreo de medios - consolidado 2026
